cell_id,lat_center,lng_center,lat_min,lat_max,lng_min,lng_max,point_density,avg_speed,traffic_load
255_61,51.0987026665,71.4037522095,51.098657865,51.098747468,71.403680633,71.403823786,143,6.002537999397976,1.0
255_62,51.0987026665,71.40389536250001,51.098657865,51.098747468,71.403823786,71.403966939,316,5.388399405112038,1.0
255_63,51.0987026665,71.40403851549999,51.098657865,51.098747468,71.403966939,71.404110092,454,5.378984272045215,1.0
255_64,51.0987026665,71.4041816685,51.098657865,51.098747468,71.404110092,71.40425324499999,457,5.151409984355015,1.0
255_65,51.0987026665,71.4043248215,51.098657865,51.098747468,71.40425324499999,71.404396398,411,4.877508955507013,1.0
255_66,51.0987026665,71.4044679745,51.098657865,51.098747468,71.404396398,71.404539551,391,5.093490653520193,1.0
255_67,51.0987026665,71.4046111275,51.098657865,51.098747468,71.404539551,71.404682704,216,6.096327870243404,1.0
255_68,51.0987026665,71.40475428049999,51.098657865,51.098747468,71.404682704,71.40482585699999,212,7.4982229943109,1.0
255_69,51.0987026665,71.4048974335,51.098657865,51.098747468,71.40482585699999,71.40496901,164,11.669440617356344,0.7114667440575737
255_70,51.0987026665,71.40504058650001,51.098657865,51.098747468,71.40496901,71.405112163,251,11.15114568302138,0.7348917495374978
255_71,51.0987026665,71.40518373949999,51.098657865,51.098747468,71.405112163,71.405255316,192,11.217028523580233,0.6050647626808652
255_72,51.0987026665,71.4053268925,51.098657865,51.098747468,71.405255316,71.40539846899999,178,10.975850395011902,0.6630438483469079
255_73,51.0987026665,71.4054700455,51.098657865,51.098747468,71.40539846899999,71.405541622,124,10.324070766917327,0.6900895773343692
255_74,51.0987026665,71.40561319849999,51.098657865,51.098747468,71.405541622,71.405684775,92,7.395636454698576,0.8854381542165042
255_75,51.0987026665,71.4057563515,51.098657865,51.098747468,71.405684775,71.405827928,107,6.60609328356406,1.0
255_76,51.0987026665,71.4058995045,51.098657865,51.098747468,71.405827928,71.405971081,315,7.622632697826142,0.951199130849038
255_77,51.0987026665,71.4060426575,51.098657865,51.098747468,71.405971081,71.406114234,314,6.079900956711265,0.9695609881633818
255_116,51.0987026665,71.4116256245,51.098657865,51.098747468,71.411554048,71.411697201,44,10.323280321758443,0.5472354485504696
255_117,51.0987026665,71.41176877749999,51.098657865,51.098747468,71.411697201,71.41184035399999,66,9.147389117542035,0.8193614467034378
255_118,51.0987026665,71.4119119305,51.098657865,51.098747468,71.41184035399999,71.411983507,79,9.137426355612392,0.8735839526619584
255_156,51.0987026665,71.4173517445,51.098657865,51.098747468,71.417280168,71.417423321,31,6.474581367885018,0.8661959230621519
255_157,51.0987026665,71.4174948975,51.098657865,51.098747468,71.417423321,71.417566474,89,12.060814068788304,0.6846211620240681
255_183,51.0987026665,71.4212168755,51.098657865,51.098747468,71.421145299,71.421288452,48,8.986763883460661,0.7228008824373291
255_184,51.0987026665,71.4213600285,51.098657865,51.098747468,71.421288452,71.421431605,108,9.036184814906834,0.9313275945175532
255_185,51.0987026665,71.4215031815,51.098657865,51.098747468,71.421431605,71.421574758,127,9.391050041200227,0.8779345782099635
255_230,51.0987026665,71.4279450665,51.098657865,51.098747468,71.42787349,71.428016643,174,13.796833379282555,0.6134433424367056
255_231,51.0987026665,71.42808821950001,51.098657865,51.098747468,71.428016643,71.428159796,253,13.452631486769954,0.6320044374780286
255_232,51.0987026665,71.4282313725,51.098657865,51.098747468,71.428159796,71.428302949,107,11.830495962095197,0.7683110928039234
255_256,51.0987026665,71.4316670445,51.098657865,51.098747468,71.431595468,71.43173862100001,147,7.319113268940058,0.8882295560980444
256_51,51.0987922695,71.40232067950001,51.098747468,51.098837071000005,71.402249103,71.402392256,32,13.04775423468709,0.6209979759277853
256_56,51.0987922695,71.4030364445,51.098747468,51.098837071000005,71.402964868,71.403108021,91,6.629186241080797,1.0
256_57,51.0987922695,71.40317959749999,51.098747468,51.098837071000005,71.403108021,71.40325117399999,192,6.909546467154821,1.0
256_58,51.0987922695,71.4033227505,51.098747468,51.098837071000005,71.40325117399999,71.403394327,257,6.6971772215363305,1.0
256_59,51.0987922695,71.4034659035,51.098747468,51.098837071000005,71.403394327,71.40353748,310,7.117676713196159,1.0
256_60,51.0987922695,71.40360905649999,51.098747468,51.098837071000005,71.40353748,71.403680633,375,7.122381811036908,0.9966505258017413
256_61,51.0987922695,71.4037522095,51.098747468,51.098837071000005,71.403680633,71.403823786,301,6.3664506317567,1.0
256_62,51.0987922695,71.40389536250001,51.098747468,51.098837071000005,71.403823786,71.403966939,249,6.272567335203162,1.0
256_63,51.0987922695,71.40403851549999,51.098747468,51.098837071000005,71.403966939,71.404110092,186,7.917532885320704,1.0
256_64,51.0987922695,71.4041816685,51.098747468,51.098837071000005,71.404110092,71.40425324499999,131,11.407396630509409,0.8321020383728255
256_65,51.0987922695,71.4043248215,51.098747468,51.098837071000005,71.40425324499999,71.404396398,147,13.352634402825364,0.6756357128455208
256_66,51.0987922695,71.4044679745,51.098747468,51.098837071000005,71.404396398,71.404539551,212,13.270593872240777,0.6340683765457678
256_67,51.0987922695,71.4046111275,51.098747468,51.098837071000005,71.404539551,71.404682704,216,12.811230190996946,0.5566451364999726
256_68,51.0987922695,71.40475428049999,51.098747468,51.098837071000005,71.404682704,71.40482585699999,193,11.581122587760174,0.5902207430209698
256_69,51.0987922695,71.4048974335,51.098747468,51.098837071000005,71.40482585699999,71.40496901,129,10.591304920525365,0.6927343606890186
256_70,51.0987922695,71.40504058650001,51.098747468,51.098837071000005,71.40496901,71.405112163,88,8.315781873808104,0.874018599667175
256_71,51.0987922695,71.40518373949999,51.098747468,51.098837071000005,71.405112163,71.405255316,79,7.051824348131153,0.9238721654286561
256_72,51.0987922695,71.4053268925,51.098747468,51.098837071000005,71.405255316,71.40539846899999,62,7.055154032216817,0.8193556926836423
256_73,51.0987922695,71.4054700455,51.098747468,51.098837071000005,71.40539846899999,71.405541622,63,7.770899436250111,0.6247275506570997
256_75,51.0987922695,71.4057563515,51.098747468,51.098837071000005,71.405684775,71.405827928,52,3.91855090157776,1.0
256_76,51.0987922695,71.4058995045,51.098747468,51.098837071000005,71.405827928,71.405971081,419,4.214288403198499,1.0
256_77,51.0987922695,71.4060426575,51.098747468,51.098837071000005,71.405971081,71.406114234,367,6.076330199476816,0.9419222565356207
256_117,51.0987922695,71.41176877749999,51.098747468,51.098837071000005,71.411697201,71.41184035399999,72,9.87446413939847,0.7599525832726557
256_118,51.0987922695,71.4119119305,51.098747468,51.098837071000005,71.41184035399999,71.411983507,135,6.55676826480583,1.0
256_157,51.0987922695,71.4174948975,51.098747468,51.098837071000005,71.417423321,71.417566474,74,11.436847815404326,0.6867832018656288
256_158,51.0987922695,71.41763805049999,51.098747468,51.098837071000005,71.417566474,71.417709627,58,9.100186405768936,0.8574029452466858
256_184,51.0987922695,71.4213600285,51.098747468,51.098837071000005,71.421288452,71.421431605,103,9.872405679517016,0.8486249209450902
256_185,51.0987922695,71.4215031815,51.098747468,51.098837071000005,71.421431605,71.421574758,160,6.859575700256224,1.0
256_230,51.0987922695,71.4279450665,51.098747468,51.098837071000005,71.42787349,71.428016643,130,12.255682019423258,0.7494072365285094
256_231,51.0987922695,71.42808821950001,51.098747468,51.098837071000005,71.428016643,71.428159796,270,12.838819999594232,0.7001703976410181
256_232,51.0987922695,71.4282313725,51.098747468,51.098837071000005,71.428159796,71.428302949,171,11.425896054752375,0.7198631075658208
257_50,51.0988818725,71.4021775265,51.098837071000005,51.098926674000005,71.40210594999999,71.402249103,64,4.028609311053549,1.0
257_51,51.0988818725,71.40232067950001,51.098837071000005,51.098926674000005,71.402249103,71.402392256,39,8.85307873089098,0.7673862049698017
257_52,51.0988818725,71.40246383249999,51.098837071000005,51.098926674000005,71.402392256,71.402535409,89,8.313899570426605,0.9816750797659108
257_53,51.0988818725,71.4026069855,51.098837071000005,51.098926674000005,71.402535409,71.40267856199999,162,8.422314712729852,0.9783755228617315
257_54,51.0988818725,71.4027501385,51.098837071000005,51.098926674000005,71.40267856199999,71.402821715,272,8.991968266498333,0.952265026655039
257_55,51.0988818725,71.40289329149999,51.098837071000005,51.098926674000005,71.402821715,71.402964868,294,8.337117213940491,0.9803983346851097
257_56,51.0988818725,71.4030364445,51.098837071000005,51.098926674000005,71.402964868,71.403108021,293,7.385421235854078,1.0
257_57,51.0988818725,71.40317959749999,51.098837071000005,51.098926674000005,71.403108021,71.40325117399999,220,8.33842127340462,0.9854667008833666
257_58,51.0988818725,71.4033227505,51.098837071000005,51.098926674000005,71.40325117399999,71.403394327,147,9.229130185075796,0.954623908239371
257_59,51.0988818725,71.4034659035,51.098837071000005,51.098926674000005,71.403394327,71.40353748,99,12.102631721154758,0.8292686978007551
257_60,51.0988818725,71.40360905649999,51.098837071000005,51.098926674000005,71.40353748,71.403680633,114,15.176320416783785,0.5618261526286217
257_61,51.0988818725,71.4037522095,51.098837071000005,51.098926674000005,71.403680633,71.403823786,144,15.360299709499413,0.5324045908550485
257_62,51.0988818725,71.40389536250001,51.098837071000005,51.098926674000005,71.403823786,71.403966939,170,14.232107821698245,0.6339118505791113
257_63,51.0988818725,71.40403851549999,51.098837071000005,51.098926674000005,71.403966939,71.404110092,132,14.6902599745762,0.5323777518790838
257_64,51.0988818725,71.4041816685,51.098837071000005,51.098926674000005,71.404110092,71.40425324499999,106,12.421342443269964,0.6881025157648324
257_65,51.0988818725,71.4043248215,51.098837071000005,51.098926674000005,71.40425324499999,71.404396398,123,11.251941637285125,0.6292940034137896
257_66,51.0988818725,71.4044679745,51.098837071000005,51.098926674000005,71.404396398,71.404539551,73,10.677567615191316,0.6307128090582343
257_74,51.0988818725,71.40561319849999,51.098837071000005,51.098926674000005,71.405541622,71.405684775,107,5.281452100978115,0.9760640909951337
257_75,51.0988818725,71.4057563515,51.098837071000005,51.098926674000005,71.405684775,71.405827928,51,6.459893760294124,0.9361906951724281
257_76,51.0988818725,71.4058995045,51.098837071000005,51.098926674000005,71.405827928,71.405971081,392,4.427139905743688,1.0
257_77,51.0988818725,71.4060426575,51.098837071000005,51.098926674000005,71.405971081,71.406114234,515,5.6506103974025965,1.0
257_117,51.0988818725,71.41176877749999,51.098837071000005,51.098926674000005,71.411697201,71.41184035399999,64,8.869095181919263,0.8536681937966646
257_118,51.0988818725,71.4119119305,51.098837071000005,51.098926674000005,71.41184035399999,71.411983507,71,10.717379265939417,0.690843268322219
257_157,51.0988818725,71.4174948975,51.098837071000005,51.098926674000005,71.417423321,71.417566474,80,10.762717088116167,0.7892060922427813
257_158,51.0988818725,71.41763805049999,51.098837071000005,51.098926674000005,71.417566474,71.417709627,51,9.526027092964709,0.8807367759812421
257_184,51.0988818725,71.4213600285,51.098837071000005,51.098926674000005,71.421288452,71.421431605,130,9.626296878605395,0.8687961013571388
257_185,51.0988818725,71.4215031815,51.098837071000005,51.098926674000005,71.421431605,71.421574758,131,9.281480794907939,0.8796585327851001
257_186,51.0988818725,71.4216463345,51.098837071000005,51.098926674000005,71.421574758,71.421717911,145,2.687385303817714,1.0
257_230,51.0988818725,71.4279450665,51.098837071000005,51.098926674000005,71.42787349,71.428016643,84,10.322915158336006,0.8872100224839106
257_231,51.0988818725,71.42808821950001,51.098837071000005,51.098926674000005,71.428016643,71.428159796,268,13.061263479117626,0.6452270555286206
257_232,51.0988818725,71.4282313725,51.098837071000005,51.098926674000005,71.428159796,71.428302949,267,10.760238035068454,0.8155255759822004
258_47,51.09897147550001,71.4017480675,51.098926674000005,51.099016277000004,71.401676491,71.401819644,51,10.726052823977678,0.8712715636606421
258_48,51.09897147550001,71.4018912205,51.098926674000005,51.099016277000004,71.401819644,71.401962797,95,10.62609347852974,0.8535477361337875
258_49,51.09897147550001,71.40203437349999,51.098926674000005,51.099016277000004,71.401962797,71.40210594999999,169,9.671627804238106,0.9042362818501757
258_50,51.09897147550001,71.4021775265,51.098926674000005,51.099016277000004,71.40210594999999,71.402249103,210,10.713716948892973,0.859137426914159
258_51,51.09897147550001,71.40232067950001,51.098926674000005,51.099016277000004,71.402249103,71.402392256,244,10.315082126489653,0.8756843830047374
258_52,51.09897147550001,71.40246383249999,51.098926674000005,51.099016277000004,71.402392256,71.402535409,192,9.655899992847715,0.9148503504778933
258_53,51.09897147550001,71.4026069855,51.098926674000005,51.099016277000004,71.402535409,71.40267856199999,155,10.284284837066375,0.8987761438213591
258_54,51.09897147550001,71.4027501385,51.098926674000005,51.099016277000004,71.40267856199999,71.402821715,131,10.730420327666502,0.8794176975467138
258_55,51.09897147550001,71.40289329149999,51.098926674000005,51.099016277000004,71.402821715,71.402964868,95,14.706234328013666,0.6858801895211335
258_56,51.09897147550001,71.4030364445,51.098926674000005,51.099016277000004,71.402964868,71.403108021,121,15.521110553471903,0.5246590830411579
258_57,51.09897147550001,71.40317959749999,51.098926674000005,51.099016277000004,71.403108021,71.40325117399999,129,15.63154831201775,0.5061537063093181
258_58,51.09897147550001,71.4033227505,51.098926674000005,51.099016277000004,71.40325117399999,71.403394327,213,10.524281778935155,0.9003181992136804
258_59,51.09897147550001,71.4034659035,51.098926674000005,51.099016277000004,71.403394327,71.40353748,122,13.198120505012552,0.7531915351301912
258_60,51.09897147550001,71.40360905649999,51.098926674000005,51.099016277000004,71.40353748,71.403680633,86,12.532825133643131,0.7919429837942824
258_61,51.09897147550001,71.4037522095,51.098926674000005,51.099016277000004,71.403680633,71.403823786,44,10.561976445809927,0.6555949441912896
258_62,51.09897147550001,71.40389536250001,51.098926674000005,51.099016277000004,71.403823786,71.403966939,86,4.90055639673469,1.0
258_63,51.09897147550001,71.40403851549999,51.098926674000005,51.099016277000004,71.403966939,71.404110092,113,9.5441370747205,0.602216151539892
258_64,51.09897147550001,71.4041816685,51.098926674000005,51.099016277000004,71.404110092,71.40425324499999,65,9.98304853822444,0.6473960210489362
258_75,51.09897147550001,71.4057563515,51.098926674000005,51.099016277000004,71.405684775,71.405827928,69,7.041988044916651,0.8395190084082806
258_76,51.09897147550001,71.4058995045,51.098926674000005,51.099016277000004,71.405827928,71.405971081,241,5.275815092738165,1.0
258_77,51.09897147550001,71.4060426575,51.098926674000005,51.099016277000004,71.405971081,71.406114234,525,5.6711259128391225,0.9844990183784319
258_78,51.09897147550001,71.4061858105,51.098926674000005,51.099016277000004,71.406114234,71.406257387,55,8.873540242660564,0.7786655137446763
258_117,51.09897147550001,71.41176877749999,51.098926674000005,51.099016277000004,71.411697201,71.41184035399999,73,8.103589611129218,0.8867906939670847
258_118,51.09897147550001,71.4119119305,51.098926674000005,51.099016277000004,71.41184035399999,71.411983507,87,11.14148859565647,0.6782447685806379
258_119,51.09897147550001,71.41205508350001,51.098926674000005,51.099016277000004,71.411983507,71.41212666,57,8.23038836620473,0.8788051992579529
258_157,51.09897147550001,71.4174948975,51.098926674000005,51.099016277000004,71.417423321,71.417566474,64,8.051358777800203,0.941784243157376
258_158,51.09897147550001,71.41763805049999,51.098926674000005,51.099016277000004,71.417566474,71.417709627,76,11.020657446958642,0.8013973285390108
258_184,51.09897147550001,71.4213600285,51.098926674000005,51.099016277000004,71.421288452,71.421431605,79,11.353403460667066,0.7792810321857555
258_185,51.09897147550001,71.4215031815,51.098926674000005,51.099016277000004,71.421431605,71.421574758,85,11.663223584491954,0.7000145260866524
258_186,51.09897147550001,71.4216463345,51.098926674000005,51.099016277000004,71.421574758,71.421717911,63,11.058094993267362,0.7459183900024302
258_230,51.09897147550001,71.4279450665,51.098926674000005,51.099016277000004,71.42787349,71.428016643,45,9.294456191807322,0.6882790260278449
258_231,51.09897147550001,71.42808821950001,51.098926674000005,51.099016277000004,71.428016643,71.428159796,235,13.470094186050403,0.6052025280675406
258_232,51.09897147550001,71.4282313725,51.098926674000005,51.099016277000004,71.428159796,71.428302949,287,11.453240926884765,0.7830853003540457
258_233,51.09897147550001,71.4283745255,51.098926674000005,51.099016277000004,71.428302949,71.428446102,63,9.048330673134382,0.8759518149337948
259_47,51.0990610785,71.4017480675,51.099016277000004,51.09910588,71.401676491,71.401819644,171,11.085797770243355,0.8452647726588502
259_48,51.0990610785,71.4018912205,51.099016277000004,51.09910588,71.401819644,71.401962797,182,11.677660224250303,0.8249804049671454
259_49,51.0990610785,71.40203437349999,51.099016277000004,51.09910588,71.401962797,71.40210594999999,108,11.853231320691641,0.8131147185612013
259_50,51.0990610785,71.4021775265,51.099016277000004,51.09910588,71.40210594999999,71.402249103,96,12.895880165306503,0.7621380904953905
259_51,51.0990610785,71.40232067950001,51.099016277000004,51.09910588,71.402249103,71.402392256,117,15.731833236398291,0.5148783346349912
259_52,51.0990610785,71.40246383249999,51.099016277000004,51.09910588,71.402392256,71.402535409,121,15.45125791442682,0.5487253295891452
259_53,51.0990610785,71.4026069855,51.099016277000004,51.09910588,71.402535409,71.40267856199999,128,15.925107453793288,0.43961363947146676
259_54,51.0990610785,71.4027501385,51.099016277000004,51.09910588,71.40267856199999,71.402821715,129,15.359478121168335,0.5273679958147273
259_55,51.0990610785,71.40289329149999,51.099016277000004,51.09910588,71.402821715,71.402964868,99,15.434338460488368,0.5245453366267621
259_56,51.0990610785,71.4030364445,51.099016277000004,51.09910588,71.402964868,71.403108021,65,13.793744403161856,0.6974207413319928
259_57,51.0990610785,71.40317959749999,51.099016277000004,51.09910588,71.403108021,71.40325117399999,60,7.704689921610539,1.0
259_58,51.0990610785,71.4033227505,51.099016277000004,51.09910588,71.40325117399999,71.403394327,65,6.7974739226106795,0.9637980863323623
259_59,51.0990610785,71.4034659035,51.099016277000004,51.09910588,71.403394327,71.40353748,102,6.06514043190811,0.9729671488649647
259_60,51.0990610785,71.40360905649999,51.099016277000004,51.09910588,71.40353748,71.403680633,139,6.458324560529728,0.9200127563229106
259_61,51.0990610785,71.4037522095,51.099016277000004,51.09910588,71.403680633,71.403823786,100,8.816305805098752,0.6611996946387202
259_62,51.0990610785,71.40389536250001,51.099016277000004,51.09910588,71.403823786,71.403966939,95,7.034108654469279,0.8823508413162762
259_76,51.0990610785,71.4058995045,51.099016277000004,51.09910588,71.405827928,71.405971081,167,7.746013872991707,0.9066384964317478
259_77,51.0990610785,71.4060426575,51.099016277000004,51.09910588,71.405971081,71.406114234,518,6.233121035409466,0.9933677425962189
259_78,51.0990610785,71.4061858105,51.099016277000004,51.09910588,71.406114234,71.406257387,184,8.518619822769233,0.8171298699666458
259_117,51.0990610785,71.41176877749999,51.099016277000004,51.09910588,71.411697201,71.41184035399999,58,8.897853788956608,0.8371041248657232
259_118,51.0990610785,71.4119119305,51.099016277000004,51.09910588,71.41184035399999,71.411983507,69,9.3659931149482,0.8624079622436831
259_119,51.0990610785,71.41205508350001,51.099016277000004,51.09910588,71.411983507,71.41212666,90,7.863042224553874,0.9259431700229113
259_157,51.0990610785,71.4174948975,51.099016277000004,51.09910588,71.417423321,71.417566474,30,9.877907765045803,0.6099556098828413
259_158,51.0990610785,71.41763805049999,51.099016277000004,51.09910588,71.417566474,71.417709627,97,11.907417067005898,0.7270915325603244
259_184,51.0990610785,71.4213600285,51.099016277000004,51.09910588,71.421288452,71.421431605,44,12.121761272791083,0.5293403058165214
259_185,51.0990610785,71.4215031815,51.099016277000004,51.09910588,71.421431605,71.421574758,63,12.62665391697717,0.6246375234157062
259_186,51.0990610785,71.4216463345,51.099016277000004,51.09910588,71.421574758,71.421717911,98,11.938154289537156,0.6913404443948005
259_230,51.0990610785,71.4279450665,51.099016277000004,51.09910588,71.42787349,71.428016643,35,8.353636879663057,0.7719337423366971
259_231,51.0990610785,71.42808821950001,51.099016277000004,51.09910588,71.428016643,71.428159796,208,13.838846635930906,0.5299753109954539
259_232,51.0990610785,71.4282313725,51.099016277000004,51.09910588,71.428159796,71.428302949,326,10.95230843666578,0.8058323666509992
259_233,51.0990610785,71.4283745255,51.099016277000004,51.09910588,71.428302949,71.428446102,147,7.834804766773273,0.9632311549468577
260_48,51.09915068150001,71.4018912205,51.09910588,51.099195483,71.401819644,71.401962797,113,14.551626657312612,0.6475954442658892
260_49,51.09915068150001,71.40203437349999,51.09910588,51.099195483,71.401962797,71.40210594999999,152,14.269292754187381,0.6133448317481257
260_50,51.09915068150001,71.4021775265,51.09910588,51.099195483,71.40210594999999,71.402249103,122,15.437683256491988,0.48380428271138703
260_51,51.09915068150001,71.40232067950001,51.09910588,51.099195483,71.402249103,71.402392256,90,15.3635897484826,0.530295294416282
260_52,51.09915068150001,71.40246383249999,51.09910588,51.099195483,71.402392256,71.402535409,47,13.93689294506154,0.44944582965664326
260_53,51.09915068150001,71.4026069855,51.09910588,51.099195483,71.402535409,71.40267856199999,41,11.286856776203061,0.6003662214061127
260_54,51.09915068150001,71.4027501385,51.09910588,51.099195483,71.40267856199999,71.402821715,44,9.636717513857496,0.6239610822922386
260_55,51.09915068150001,71.40289329149999,51.09910588,51.099195483,71.402821715,71.402964868,88,8.582108186720694,0.80485382103473
260_56,51.09915068150001,71.4030364445,51.09910588,51.099195483,71.402964868,71.403108021,75,9.469372759340827,0.702130304961059
260_57,51.09915068150001,71.40317959749999,51.09910588,51.099195483,71.403108021,71.40325117399999,63,8.778852121723418,0.7083066834374794
260_58,51.09915068150001,71.4033227505,51.09910588,51.099195483,71.40325117399999,71.403394327,53,8.391008287619826,0.7201156731095613
260_76,51.09915068150001,71.4058995045,51.09910588,51.099195483,71.405827928,71.405971081,96,8.416844181093545,0.8563708815256561
260_77,51.09915068150001,71.4060426575,51.09910588,51.099195483,71.405971081,71.406114234,400,6.527416376673907,0.9949427805496665
260_78,51.09915068150001,71.4061858105,51.09910588,51.099195483,71.406114234,71.406257387,287,7.555895138102379,0.8964659866299596
260_117,51.09915068150001,71.41176877749999,51.09910588,51.099195483,71.411697201,71.41184035399999,59,5.332881178200738,1.0
260_118,51.09915068150001,71.4119119305,51.09910588,51.099195483,71.41184035399999,71.411983507,76,10.03554597168806,0.8021240350602312
260_119,51.09915068150001,71.41205508350001,51.09910588,51.099195483,71.411983507,71.41212666,147,7.056872738822094,0.9754398036656529
260_157,51.09915068150001,71.4174948975,51.09910588,51.099195483,71.417423321,71.417566474,35,5.029946361644647,0.8571074498431723
260_158,51.09915068150001,71.41763805049999,51.09910588,51.099195483,71.417566474,71.417709627,86,11.190000785973126,0.6934140375982816
260_159,51.09915068150001,71.4177812035,51.09910588,51.099195483,71.417709627,71.41785278,40,10.063854239744003,0.6861714645844319
260_185,51.09915068150001,71.4215031815,51.09910588,51.099195483,71.421431605,71.421574758,92,12.621994810043002,0.5936766320358877
260_186,51.09915068150001,71.4216463345,51.09910588,51.099195483,71.421574758,71.421717911,82,12.033931954123359,0.6185384633199889
260_231,51.09915068150001,71.42808821950001,51.09910588,51.099195483,71.428016643,71.428159796,168,13.105673700684948,0.54308033860102
260_232,51.09915068150001,71.4282313725,51.09910588,51.099195483,71.428159796,71.428302949,307,11.13904169282632,0.8024519258897667
260_233,51.09915068150001,71.4283745255,51.09910588,51.099195483,71.428302949,71.428446102,195,8.372184075639991,0.9538993053473663
261_49,51.0992402845,71.40203437349999,51.099195483,51.099285086,71.401962797,71.40210594999999,32,9.631535279380081,0.626623443601955
261_50,51.0992402845,71.4021775265,51.099195483,51.099285086,71.40210594999999,71.402249103,64,9.205249878205137,0.7714621910932253
261_51,51.0992402845,71.40232067950001,51.099195483,51.099285086,71.402249103,71.402392256,56,10.215624882717133,0.6612117592835676
261_52,51.0992402845,71.40246383249999,51.099195483,51.099285086,71.402392256,71.402535409,73,9.817036458780995,0.6191168567495065
261_53,51.0992402845,71.4026069855,51.099195483,51.099285086,71.402535409,71.40267856199999,68,9.484841837672066,0.6586893595044778
261_54,51.0992402845,71.4027501385,51.099195483,51.099285086,71.40267856199999,71.402821715,34,8.11951541869947,0.6053865284787521
261_77,51.0992402845,71.4060426575,51.099195483,51.099285086,71.405971081,71.406114234,299,7.990111630214947,0.9201461167375262
261_78,51.0992402845,71.4061858105,51.099195483,51.099285086,71.406114234,71.406257387,363,7.151299047278637,0.9204600290585139
261_118,51.0992402845,71.4119119305,51.099195483,51.099285086,71.41184035399999,71.411983507,102,6.265732433101473,1.0
261_119,51.0992402845,71.41205508350001,51.099195483,51.099285086,71.411983507,71.41212666,116,7.515692441871979,0.9505326889698293
261_158,51.0992402845,71.41763805049999,51.099195483,51.099285086,71.417566474,71.417709627,72,10.974394382864103,0.7493814519652766
261_184,51.0992402845,71.4213600285,51.099195483,51.099285086,71.421288452,71.421431605,40,4.294810992797851,0.9803846730500161
261_185,51.0992402845,71.4215031815,51.099195483,51.099285086,71.421431605,71.421574758,93,13.052417445803401,0.5510697768983461
261_186,51.0992402845,71.4216463345,51.099195483,51.099285086,71.421574758,71.421717911,93,12.472076483479162,0.5908315998721372
261_187,51.0992402845,71.4217894875,51.099195483,51.099285086,71.421717911,71.421861064,43,8.168611581811792,0.7243958809543778
261_231,51.0992402845,71.42808821950001,51.099195483,51.099285086,71.428016643,71.428159796,103,12.441919495063793,0.6965972769342761
261_232,51.0992402845,71.4282313725,51.099195483,51.099285086,71.428159796,71.428302949,305,10.525887300887524,0.8325900841272977
261_233,51.0992402845,71.4283745255,51.099195483,51.099285086,71.428302949,71.428446102,284,9.238462092826653,0.8879536096053422
262_50,51.099329887500005,71.4021775265,51.099285086,51.099374689,71.40210594999999,71.402249103,35,7.495233375341143,0.599008578923791
262_77,51.099329887500005,71.4060426575,51.099285086,51.099374689,71.405971081,71.406114234,233,9.726672269945013,0.8263340236564212
262_78,51.099329887500005,71.4061858105,51.099285086,51.099374689,71.406114234,71.406257387,443,7.201547489570537,0.9294082238702304
262_118,51.099329887500005,71.4119119305,51.099285086,51.099374689,71.41184035399999,71.411983507,75,7.4419779023618515,0.9481532145312437
262_119,51.099329887500005,71.41205508350001,51.099285086,51.099374689,71.411983507,71.41212666,105,7.696017929596746,0.9130672885799733
262_120,51.099329887500005,71.41219823649999,51.099285086,51.099374689,71.41212666,71.412269813,75,5.110357497374642,1.0
262_158,51.099329887500005,71.41763805049999,51.099285086,51.099374689,71.417566474,71.417709627,69,8.22534868313892,0.94178742353657
262_159,51.099329887500005,71.4177812035,51.099285086,51.099374689,71.417709627,71.41785278,48,12.810938364340464,0.4202553372752692
262_185,51.099329887500005,71.4215031815,51.099285086,51.099374689,71.421431605,71.421574758,64,13.363806122771948,0.5911703937171722
262_186,51.099329887500005,71.4216463345,51.099285086,51.099374689,71.421574758,71.421717911,69,10.856474198506673,0.7948160854345563
262_187,51.099329887500005,71.4217894875,51.099285086,51.099374689,71.421717911,71.421861064,57,10.198574499556518,0.8519560960150137
262_231,51.099329887500005,71.42808821950001,51.099285086,51.099374689,71.428016643,71.428159796,79,9.438426164945287,0.7957068669228042
262_232,51.099329887500005,71.4282313725,51.099285086,51.099374689,71.428159796,71.428302949,296,11.371629302330945,0.754592596623546
262_233,51.099329887500005,71.4283745255,51.099285086,51.099374689,71.428302949,71.428446102,418,7.808782736344038,0.9635664720345265
262_234,51.099329887500005,71.4285176785,51.099285086,51.099374689,71.428446102,71.428589255,61,7.531456062065979,0.9214845031554124
263_77,51.0994194905,71.4060426575,51.099374689,51.099464292,71.405971081,71.406114234,157,9.83737329002136,0.7600276174623688
263_78,51.0994194905,71.4061858105,51.099374689,51.099464292,71.406114234,71.406257387,449,8.437399051490877,0.8756566360294846
263_79,51.0994194905,71.40632896349999,51.099374689,51.099464292,71.406257387,71.40640053999999,50,9.159913946337326,0.556760722007329
263_118,51.0994194905,71.4119119305,51.099374689,51.099464292,71.41184035399999,71.411983507,74,6.795147519656215,0.9924930931124829
263_119,51.0994194905,71.41205508350001,51.099374689,51.099464292,71.411983507,71.41212666,106,6.446328535951414,1.0
263_120,51.0994194905,71.41219823649999,51.099374689,51.099464292,71.41212666,71.412269813,112,5.448291459571636,1.0
